Kombinace příznaků,Délka úseku,Accuracy,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(1, 1, 1, 1, 0)",12,0.8276190476190477,0.8408967174722534,0.7898219105607217,1.0,0.876906209344325,0.891316230362532,0.7366656359513503,1.0,0.7966666666666666,0.8525,1.0
"(1, 1, 1, 1, 1)",12,0.7657142857142858,0.8053579584379996,0.6275974025974025,1.0,0.810985120345134,0.8201923076923077,0.5869318181818182,1.0,0.8066666666666666,0.675,1.0
"(0, 0, 0, 0, 1)",13,0.8019047619047619,0.8181605263655367,0.7570285283871575,1.0,0.8583963515842313,0.8602988309410329,0.7106159107136146,1.0,0.78,0.8099999999999999,1.0
"(0, 0, 0, 1, 0)",13,0.8200000000000001,0.8286256806739164,0.7892053649546165,1.0,0.8726103485428442,0.9090679513295459,0.7124916063034874,1.0,0.7616666666666666,0.885,1.0
"(0, 0, 0, 1, 1)",13,0.7476190476190476,0.7875338197187587,0.6097133994840874,1.0,0.7990824064009486,0.8085114389386234,0.5654385087993334,1.0,0.7833333333333334,0.6625000000000001,1.0
"(0, 0, 1, 0, 0)",13,0.8114285714285714,0.8265748496298709,0.7691729188559513,1.0,0.8652492561619407,0.8711408022629472,0.720846665567101,1.0,0.7866666666666667,0.825,1.0
"(0, 0, 1, 0, 1)",13,0.8095238095238095,0.8242744541257633,0.7678138454221506,1.0,0.8640294331826379,0.8721973775464704,0.7165371501411654,1.0,0.7816666666666666,0.8274999999999999,1.0
"(0, 0, 1, 1, 0)",13,0.8276190476190477,0.8386245462981368,0.7937831111772339,1.0,0.8774692191584569,0.9029338528713297,0.7285931156596321,1.0,0.7833333333333333,0.8725000000000002,1.0
"(0, 0, 1, 1, 1)",13,0.7647619047619048,0.7273478108260717,0.7534319135539331,1.0,0.826926574793335,0.9143604567133978,0.6732283625060511,1.0,0.6649999999999999,0.885,1.0
"(0, 1, 0, 0, 0)",13,0.7638095238095237,0.7773317881724962,0.7199786470401163,1.0,0.8324368117375375,0.8428519593613932,0.6565671031096564,1.0,0.7216666666666667,0.7975,1.0
"(0, 1, 0, 0, 1)",13,0.7609523809523809,0.7720942830666815,0.7202807497616849,1.0,0.8307916776094555,0.8473995385055293,0.6509202324202464,1.0,0.71,0.8074999999999999,1.0
"(0, 1, 0, 1, 0)",13,0.8038095238095238,0.8139276853982906,0.7692129846073856,1.0,0.861046890001892,0.8877045730913725,0.6975950345412174,1.0,0.7516666666666667,0.8575000000000002,1.0
"(0, 1, 0, 1, 1)",13,0.7371428571428571,0.7754624150575173,0.6010827084419941,1.0,0.7921817078331704,0.8064651978497634,0.5485753502769632,1.0,0.7633333333333334,0.665,1.0
"(0, 1, 1, 0, 0)",13,0.7742857142857142,0.7897467429227722,0.7283478049174656,1.0,0.8393648492800793,0.8447764019184663,0.672255197898495,1.0,0.7416666666666667,0.795,1.0
"(0, 1, 1, 0, 1)",13,0.7828571428571428,0.7989624157064364,0.7364934439752047,1.0,0.8451519532272137,0.8488706997148375,0.6846455324709357,1.0,0.755,0.7975,1.0
"(0, 1, 1, 1, 0)",13,0.8190476190476191,0.8297709593469559,0.7848229864278181,1.0,0.871531315258258,0.8981566073511595,0.7171525939568862,1.0,0.7716666666666667,0.8675,1.0
"(0, 1, 1, 1, 1)",13,0.7552380952380953,0.7940106580509086,0.6199908782752209,1.0,0.8046671787753764,0.8188168462825776,0.5720261643118786,1.0,0.7866666666666667,0.6775,1.0
"(1, 0, 0, 0, 0)",13,0.7942857142857143,0.8121347979856226,0.7457879646929966,1.0,0.8526409208928731,0.8494275461380724,0.7047289758045572,1.0,0.7783333333333333,0.7925000000000001,1.0
"(1, 0, 0, 0, 1)",13,0.8085714285714285,0.8259350172539855,0.7621292089403544,1.0,0.8626880753981133,0.859561435772046,0.7238241497065028,1.0,0.7949999999999999,0.805,1.0
"(1, 0, 0, 1, 0)",13,0.8104761904761906,0.8218961017455744,0.7743508857799137,1.0,0.865415662508496,0.888614802673055,0.7081486503506562,1.0,0.7649999999999999,0.8549999999999999,1.0
"(1, 0, 0, 1, 1)",13,0.7514285714285714,0.7901653426090547,0.6158502006282539,1.0,0.8020051810791028,0.8166821269282891,0.5668943817458669,1.0,0.7816666666666666,0.675,1.0
"(1, 0, 1, 0, 0)",13,0.8114285714285714,0.8284420311456575,0.765880095267643,1.0,0.864774042137767,0.8629643242294135,0.7264485199787003,1.0,0.7966666666666666,0.8099999999999999,1.0
"(1, 0, 1, 0, 1)",13,0.7504761904761905,0.7171790574809023,0.7307906339377335,1.0,0.8159898971395453,0.8852224322357065,0.6674612259753678,1.0,0.67,0.8400000000000001,1.0
"(1, 0, 1, 1, 0)",13,0.8238095238095239,0.8351218251396979,0.7889700947322035,1.0,0.874697306623967,0.899853407700021,0.724441406217992,1.0,0.78,0.8674999999999999,1.0
"(1, 0, 1, 1, 1)",13,0.761904761904762,0.7997061454876992,0.6277672397615233,1.0,0.8091577950830742,0.8280569220826319,0.5762371541501976,1.0,0.7899999999999999,0.6900000000000001,1.0
"(1, 1, 0, 0, 0)",13,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(1, 1, 0, 0, 1)",13,0.7619047619047619,0.7732438596539308,0.721074263648178,1.0,0.8314393744340363,0.8476511971648749,0.652136949048707,1.0,0.7116666666666667,0.8074999999999999,1.0
"(1, 1, 0, 1, 0)",13,0.7980952380952381,0.81003898630981,0.7600484816119893,1.0,0.8566958226405997,0.876370309835732,0.6942908070003061,1.0,0.7533333333333333,0.8400000000000001,1.0
"(1, 1, 0, 1, 1)",13,0.7352380952380952,0.6978796644347306,0.7212596158505102,1.0,0.8063797600950802,0.8920878557030288,0.6360356498003842,1.0,0.63,0.86,1.0
"(1, 1, 1, 0, 0)",13,0.7761904761904762,0.7918505605544233,0.7299761090688899,1.0,0.8406088898744377,0.845541222615663,0.6753030359149104,1.0,0.745,0.7950000000000002,1.0
"(1, 1, 1, 0, 1)",13,0.7752380952380953,0.790764749104999,0.7291318319561293,1.0,0.8399655270203763,0.8453023835142289,0.6739306583813186,1.0,0.7433333333333334,0.7950000000000002,1.0
"(1, 1, 1, 1, 0)",13,0.8152380952380953,0.8271368482226539,0.7787137680031254,1.0,0.8686168720752597,0.8899232916616094,0.715674889310563,1.0,0.7733333333333332,0.8549999999999999,1.0
"(1, 1, 1, 1, 1)",13,0.7533333333333333,0.792111161791536,0.6167289904091843,1.0,0.80294671740024,0.8173673628226943,0.5683373831888684,1.0,0.7849999999999999,0.675,1.0
"(0, 0, 0, 0, 1)",14,0.8057142857142857,0.8219785049090984,0.7611101453054602,1.0,0.8610295500715195,0.8627109846768167,0.7159418538450797,1.0,0.7849999999999999,0.8125,1.0
"(0, 0, 0, 1, 0)",14,0.8114285714285716,0.8213941895836608,0.7777968701710625,1.0,0.8663970199182411,0.8962307041086515,0.7051386531522834,1.0,0.7583333333333333,0.8675,1.0
"(0, 0, 0, 1, 1)",14,0.741904761904762,0.7084674978231925,0.7257010534787793,1.0,0.8113895171006573,0.892389144797648,0.6448763633187085,1.0,0.6433333333333333,0.8574999999999999,1.0
"(0, 0, 1, 0, 0)",14,0.8114285714285714,0.8274736760574459,0.7676520401612873,1.0,0.8650419054062445,0.8668027816625947,0.7236756855791793,1.0,0.7916666666666667,0.8175000000000001,1.0
"(0, 0, 1, 0, 1)",14,0.8142857142857143,0.8305752474513348,0.770300637115861,1.0,0.8669586281890653,0.8675779964129399,0.7283474380026105,1.0,0.7966666666666666,0.8175000000000001,1.0
"(0, 0, 1, 1, 0)",14,0.8238095238095239,0.8333051550895588,0.792066933066933,1.0,0.8751240293854974,0.9084222919937206,0.7187706398348814,1.0,0.7699999999999999,0.8825,1.0
"(0, 0, 1, 1, 1)",14,0.7504761904761905,0.7147209288871361,0.737071974562751,1.0,0.8172643011499623,0.9035073807047741,0.653801146996372,1.0,0.6483333333333333,0.8725000000000002,1.0
"(0, 1, 0, 0, 0)",14,0.7638095238095237,0.7773317881724962,0.7199786470401163,1.0,0.8324368117375375,0.8428519593613932,0.6565671031096564,1.0,0.7216666666666667,0.7975,1.0
"(0, 1, 0, 0, 1)",14,0.7609523809523809,0.7720942830666815,0.7202807497616849,1.0,0.8307916776094555,0.8473995385055293,0.6509202324202464,1.0,0.71,0.8074999999999999,1.0
"(0, 1, 0, 1, 0)",14,0.7885714285714286,0.7990937831707439,0.7518399906978845,1.0,0.8503112579562094,0.8734736724645394,0.6807005620861946,1.0,0.7366666666666667,0.8400000000000001,1.0
"(0, 1, 0, 1, 1)",14,0.7314285714285713,0.6937171590905585,0.7193429468986718,1.0,0.8043533686630768,0.8949970556547375,0.6276205294045881,1.0,0.6183333333333334,0.8674999999999999,1.0
"(0, 1, 1, 0, 0)",14,0.7733333333333333,0.7886705536112888,0.7274941234159904,1.0,0.8387215590090931,0.8445434374455484,0.6708534250681507,1.0,0.74,0.795,1.0
"(0, 1, 1, 0, 1)",14,0.7838095238095237,0.79965642754746,0.7379103224684774,1.0,0.8458555833386459,0.8506139667271618,0.6853907178188531,1.0,0.755,0.8,1.0
"(0, 1, 1, 1, 0)",14,0.8123809523809523,0.8227406471632849,0.7781817896317613,1.0,0.8669741455983487,0.8949617853455628,0.7075507643048957,1.0,0.7616666666666666,0.865,1.0
"(0, 1, 1, 1, 1)",14,0.7466666666666667,0.7104579348411149,0.7336279152032354,1.0,0.8146952833481167,0.9026031337771132,0.6480757675510491,1.0,0.6416666666666667,0.8725000000000002,1.0
"(1, 0, 0, 0, 0)",14,0.7933333333333333,0.8107251063556665,0.7455703516362131,1.0,0.8520984859972932,0.8503791179307656,0.7024350689945213,1.0,0.775,0.795,1.0
"(1, 0, 0, 0, 1)",14,0.8085714285714285,0.8256503087916037,0.7626294962675356,1.0,0.862759935019713,0.8609847402391644,0.7228079615935403,1.0,0.7933333333333333,0.8075000000000001,1.0
"(1, 0, 0, 1, 0)",14,0.8047619047619048,0.8148593536148837,0.7702406666833883,1.0,0.8617000067660907,0.8901386103264229,0.6977802287127026,1.0,0.7516666666666667,0.86,1.0
"(1, 0, 0, 1, 1)",14,0.7457142857142858,0.7116967951065892,0.7308058017551836,1.0,0.8141675322872576,0.8976956036450264,0.648259522535606,1.0,0.645,0.865,1.0
"(1, 0, 1, 0, 0)",14,0.8066666666666666,0.8239508289268344,0.7602460532775458,1.0,0.8613989607347932,0.8591376525294315,0.7203856313191279,1.0,0.7916666666666667,0.805,1.0
"(1, 0, 1, 0, 1)",14,0.8057142857142857,0.8219964423633851,0.7610576900979569,1.0,0.8610180441537807,0.8627962954378049,0.7158924956200678,1.0,0.785,0.8125,1.0
"(1, 0, 1, 1, 0)",14,0.8161904761904764,0.8267519164916699,0.7819908568882455,1.0,0.8695809244599717,0.897746211945784,0.7123199236502435,1.0,0.7666666666666666,0.8674999999999999,1.0
"(1, 0, 1, 1, 1)",14,0.7542857142857143,0.7173182214078071,0.7432228507577344,1.0,0.8201803573885138,0.9117460317460319,0.6554266647916853,1.0,0.6466666666666667,0.885,1.0
"(1, 1, 0, 0, 0)",14,0.7638095238095237,0.7773317881724962,0.7199786470401163,1.0,0.8324368117375375,0.8428519593613932,0.6565671031096564,1.0,0.7216666666666667,0.7975,1.0
"(1, 1, 0, 0, 1)",14,0.7609523809523809,0.7720942830666815,0.7202807497616849,1.0,0.8307916776094555,0.8473995385055293,0.6509202324202464,1.0,0.71,0.8074999999999999,1.0
"(1, 1, 0, 1, 0)",14,0.7857142857142858,0.7965770037112223,0.7480766831093205,1.0,0.8482178956068476,0.8701508876766608,0.6780671197132377,1.0,0.735,0.835,1.0
"(1, 1, 0, 1, 1)",14,0.7257142857142856,0.6899071622677024,0.7101616392889716,1.0,0.8000229338522246,0.8835302684973152,0.6240579327280042,1.0,0.62,0.85,1.0
"(1, 1, 1, 0, 0)",14,0.7733333333333333,0.7894237452273393,0.726165051275782,1.0,0.8385295988343737,0.8421165734731018,0.6723338649654438,1.0,0.7433333333333334,0.79,1.0
"(1, 1, 1, 0, 1)",14,0.78,0.7969170198365014,0.7320285459241854,1.0,0.8429818552535624,0.8441657867716141,0.6823621479702425,1.0,0.755,0.79,1.0
"(1, 1, 1, 1, 0)",14,0.8066666666666666,0.8180459408088188,0.7702636144576563,1.0,0.8627698517554917,0.8863763241952984,0.7029954866977,1.0,0.76,0.8525,1.0
"(1, 1, 1, 1, 1)",14,0.7447619047619046,0.7080333780528654,0.7323894125448838,1.0,0.813474263532583,0.9036738220592415,0.6442617853021508,1.0,0.6366666666666666,0.875,1.0
"(0, 0, 0, 0, 1)",15,0.8066666666666666,0.8230189453875492,0.7619770183704756,1.0,0.8616653212526748,0.8629945543181847,0.7174803153835413,1.0,0.7866666666666666,0.8125,1.0
"(0, 0, 0, 1, 0)",15,0.8019047619047619,0.8113540541636655,0.7681368847111532,1.0,0.8598303129582728,0.8910057204467987,0.6925935930418063,1.0,0.745,0.8625,1.0
"(0, 0, 0, 1, 1)",15,0.737142857142857,0.70386154408776,0.7236624636149745,1.0,0.8091746692342449,0.897526283240569,0.6321525606784474,1.0,0.6266666666666667,0.8699999999999999,1.0
"(0, 0, 1, 0, 0)",15,0.8095238095238095,0.8257685064112248,0.7652529383397317,1.0,0.8636738149169855,0.8650135827174324,0.7213198408051615,1.0,0.79,0.8149999999999998,1.0
"(0, 0, 1, 0, 1)",15,0.8114285714285714,0.8278612976163764,0.7669831848445804,1.0,0.8649481608203189,0.8655613912494646,0.7243431973769052,1.0,0.7933333333333332,0.8149999999999998,1.0
"(0, 0, 1, 1, 0)",15,0.8066666666666666,0.8143769435971897,0.7759231920389412,1.0,0.8634333785453772,0.9033599811993585,0.6941294578437436,1.0,0.7416666666666667,0.8799999999999999,1.0
"(0, 0, 1, 1, 1)",15,0.7504761904761905,0.7170209036183504,0.7384959139190234,1.0,0.8185056058457914,0.9104314016831039,0.646758991510595,1.0,0.64,0.885,1.0
"(0, 1, 0, 0, 0)",15,0.7638095238095237,0.7773317881724962,0.7199786470401163,1.0,0.8324368117375375,0.8428519593613932,0.6565671031096564,1.0,0.7216666666666667,0.7975,1.0
"(0, 1, 0, 0, 1)",15,0.7609523809523809,0.7721903836944248,0.720184099834108,1.0,0.830791494509511,0.8474697620069944,0.650643308019614,1.0,0.71,0.8074999999999999,1.0
"(0, 1, 0, 1, 0)",15,0.7847619047619048,0.7936944614252888,0.75010658715937,1.0,0.8479336828615528,0.8769119554100927,0.6728772794900907,1.0,0.725,0.8474999999999999,1.0
"(0, 1, 0, 1, 1)",15,0.7228571428571428,0.6881959378733572,0.7099458643043818,1.0,0.799380600725913,0.8886536573392243,0.6148684478526073,1.0,0.6066666666666667,0.8625,1.0
"(0, 1, 1, 0, 0)",15,0.7742857142857142,0.7893912118606442,0.7289665797111095,1.0,0.8394525971905846,0.8460587523647426,0.6714598653226472,1.0,0.74,0.7975,1.0
"(0, 1, 1, 0, 1)",15,0.7857142857142857,0.8018022096932423,0.739633168910425,1.0,0.8471451262012224,0.8510453392761814,0.6882070443494654,1.0,0.7583333333333333,0.8,1.0
"(0, 1, 1, 1, 0)",15,0.800952380952381,0.8106120157590745,0.7667687407268835,1.0,0.8591269188286527,0.8892421374490391,0.6919943350300493,1.0,0.745,0.8600000000000001,1.0
"(0, 1, 1, 1, 1)",15,0.7409523809523808,0.7067640082478791,0.7291550518322925,1.0,0.8119730200267238,0.9047551546391752,0.634772174682752,1.0,0.6266666666666667,0.8799999999999999,1.0
"(1, 0, 0, 0, 0)",15,0.7942857142857143,0.8121347979856226,0.7457879646929966,1.0,0.8526409208928731,0.8494275461380724,0.7047289758045572,1.0,0.7783333333333333,0.7925000000000001,1.0
"(1, 0, 0, 0, 1)",15,0.8104761904761905,0.8276768441368182,0.7644560584179454,1.0,0.8640443008515879,0.8614452690596301,0.7260693807373408,1.0,0.7966666666666666,0.8075000000000001,1.0
"(1, 0, 0, 1, 0)",15,0.7942857142857143,0.8033325671781837,0.7603518551626094,1.0,0.8545614741135976,0.8860644316257649,0.6832125341715742,1.0,0.7350000000000001,0.8575000000000002,1.0
"(1, 0, 0, 1, 1)",15,0.7342857142857142,0.7009814693042962,0.7205017000030687,1.0,0.8071610564357883,0.8955312994678517,0.6287479322915435,1.0,0.6233333333333333,0.8675,1.0
"(1, 0, 1, 0, 0)",15,0.8028571428571428,0.8198081213950605,0.7566972298498013,1.0,0.8588351170816205,0.8581697626830371,0.7142121447743415,1.0,0.785,0.805,1.0
"(1, 0, 1, 0, 1)",15,0.8095238095238096,0.8260748420131074,0.7646427992700573,1.0,0.8635725470943884,0.8638316011311584,0.7223639198351941,1.0,0.7916666666666667,0.8125,1.0
"(1, 0, 1, 1, 0)",15,0.8028571428571428,0.811862930058183,0.7696858759402423,1.0,0.8605162686661417,0.8952992083231275,0.6922974803000778,1.0,0.7433333333333334,0.8674999999999999,1.0
"(1, 0, 1, 1, 1)",15,0.7466666666666667,0.7139681518670414,0.7331669681195437,1.0,0.8157117066621951,0.9030682889281021,0.6445578985317887,1.0,0.64,0.875,1.0
"(1, 1, 0, 0, 0)",15,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(1, 1, 0, 0, 1)",15,0.76,0.7710509257747733,0.7194069764050509,1.0,0.8301526340599414,0.847139933105737,0.6494008308307186,1.0,0.7083333333333334,0.8074999999999999,1.0
"(1, 1, 0, 1, 0)",15,0.7771428571428571,0.7866726707769571,0.740769087226111,1.0,0.8424805860010226,0.8673589503280225,0.6659115133792379,1.0,0.72,0.8350000000000002,1.0
"(1, 1, 0, 1, 1)",15,0.7228571428571428,0.6895300345501091,0.7079890441196264,1.0,0.7991730262232452,0.8845805191557268,0.6164526141642926,1.0,0.6116666666666667,0.8550000000000001,1.0
"(1, 1, 1, 0, 0)",15,0.7742857142857142,0.790109301753571,0.7276515011388391,1.0,0.8392536009641367,0.8436625291619233,0.6730628217350176,1.0,0.7433333333333334,0.7925000000000001,1.0
"(1, 1, 1, 0, 1)",15,0.7847619047619048,0.8017934863520733,0.7369857083727702,1.0,0.8462597315749478,0.846786005190302,0.6891401995950901,1.0,0.7616666666666666,0.7925,1.0
"(1, 1, 1, 1, 0)",15,0.7942857142857143,0.8041087204848607,0.7592161432210635,1.0,0.8544416212353081,0.8830343467584212,0.6845147827923082,1.0,0.7383333333333334,0.8524999999999998,1.0
"(1, 1, 1, 1, 1)",15,0.7399999999999999,0.7060942905667338,0.7276712538622127,1.0,0.8112551814763155,0.9031799869882896,0.6339984563582381,1.0,0.6266666666666667,0.8774999999999998,1.0
"(0, 0, 0, 0, 1)",16,0.8066666666666666,0.8230189453875492,0.7619770183704756,1.0,0.8616653212526748,0.8629945543181847,0.7174803153835413,1.0,0.7866666666666666,0.8125,1.0
"(0, 0, 0, 1, 0)",16,0.7952380952380953,0.8022004549843702,0.7644999730910743,1.0,0.8555668093584815,0.8953549671977508,0.6803446121311161,1.0,0.7266666666666667,0.8724999999999999,1.0
"(0, 0, 0, 1, 1)",16,0.7342857142857143,0.7017613481631683,0.7222319001689893,1.0,0.8079977494440526,0.9007207251832773,0.6245417607005612,1.0,0.6166666666666667,0.8775000000000001,1.0
"(0, 0, 1, 0, 0)",16,0.8104761904761905,0.8270941739164005,0.7655878937527192,1.0,0.8642273558897067,0.8639652510570753,0.7239232322349751,1.0,0.7933333333333332,0.8125,1.0
"(0, 0, 1, 0, 1)",16,0.8133333333333335,0.8298712482356905,0.7688342796892451,1.0,0.8662351759749786,0.866002277745397,0.7276624997973313,1.0,0.7966666666666666,0.8149999999999998,1.0
"(0, 0, 1, 1, 0)",16,0.799047619047619,0.8070414889548163,0.7670841523336234,1.0,0.8580418804294799,0.8953359495114814,0.6862926971216715,1.0,0.7350000000000001,0.8700000000000001,1.0
"(0, 0, 1, 1, 1)",16,0.74,0.7064719132652324,0.7299045550313792,1.0,0.8121254894322039,0.9101630771483762,0.6292156072637998,1.0,0.6183333333333334,0.89,1.0
"(0, 1, 0, 0, 0)",16,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(0, 1, 0, 0, 1)",16,0.7638095238095237,0.775669833734525,0.7224848191759697,1.0,0.8327182176368316,0.8483514214238512,0.6541825551890439,1.0,0.7149999999999999,0.8074999999999999,1.0
"(0, 1, 0, 1, 0)",16,0.781904761904762,0.7915264283514394,0.7459140174501102,1.0,0.8458134819338499,0.8717475468403304,0.6709436220321061,1.0,0.725,0.8400000000000001,1.0
"(0, 1, 0, 1, 1)",16,0.7228571428571429,0.6897258799035036,0.7105487247595574,1.0,0.8000915348876869,0.890800082421052,0.6120028478013773,1.0,0.6033333333333333,0.8675,1.0
"(0, 1, 1, 0, 0)",16,0.7742857142857142,0.7901259413464122,0.727691330832851,1.0,0.8392724240597543,0.8435552822985148,0.672982032877998,1.0,0.7433333333333334,0.7925,1.0
"(0, 1, 1, 0, 1)",16,0.7857142857142857,0.8017829878045811,0.7396816063180781,1.0,0.8471548647075531,0.8509492627433518,0.6882477848118456,1.0,0.7583333333333334,0.8,1.0
"(0, 1, 1, 1, 0)",16,0.7923809523809524,0.8008291697007669,0.7591836344908971,1.0,0.8533376013972214,0.8871162488966405,0.6796594516594516,1.0,0.73,0.86,1.0
"(0, 1, 1, 1, 1)",16,0.7380952380952381,0.7049890896284662,0.7272484212926417,1.0,0.8107458369737026,0.9062732116799858,0.6279493675165296,1.0,0.6183333333333334,0.885,1.0
"(1, 0, 0, 0, 0)",16,0.7942857142857143,0.8121347979856226,0.7457879646929966,1.0,0.8526409208928731,0.8494275461380724,0.7047289758045572,1.0,0.7783333333333333,0.7925000000000001,1.0
"(1, 0, 0, 0, 1)",16,0.8104761904761905,0.8279692775123715,0.7638771760623451,1.0,0.8639488178582388,0.8602197596057625,0.7271502214009165,1.0,0.7983333333333333,0.805,1.0
"(1, 0, 0, 1, 0)",16,0.7876190476190474,0.7945240869285539,0.7561129265925615,1.0,0.8502123378403719,0.8891991820149757,0.671789499223107,1.0,0.7183333333333334,0.865,1.0
"(1, 0, 0, 1, 1)",16,0.7276190476190475,0.6946802743832823,0.7154916579385462,1.0,0.8033906441072762,0.8956705286563892,0.6168656993842321,1.0,0.6083333333333334,0.8724999999999999,1.0
"(1, 0, 1, 0, 0)",16,0.800952380952381,0.8177718172128335,0.7549114522924898,1.0,0.8575610898351078,0.8576276276276277,0.71095759227531,1.0,0.7816666666666667,0.805,1.0
"(1, 0, 1, 0, 1)",16,0.8114285714285714,0.8290153958748846,0.764825100929363,1.0,0.8646134989347491,0.860266139027201,0.7285332988936244,1.0,0.8000000000000002,0.805,1.0
"(1, 0, 1, 1, 0)",16,0.7942857142857143,0.8022424427613497,0.761795976405374,1.0,0.8546794730555746,0.8913897425373898,0.6811931384507911,1.0,0.7300000000000001,0.865,1.0
"(1, 0, 1, 1, 1)",16,0.741904761904762,0.709489249968702,0.7304156398781527,1.0,0.8133016299489515,0.9075462213225371,0.6330767336112164,1.0,0.625,0.885,1.0
"(1, 1, 0, 0, 0)",16,0.7638095238095237,0.7773317881724962,0.7199786470401163,1.0,0.8324368117375375,0.8428519593613932,0.6565671031096564,1.0,0.7216666666666667,0.7975,1.0
"(1, 1, 0, 0, 1)",16,0.7638095238095237,0.775669833734525,0.7224848191759697,1.0,0.8327182176368316,0.8483514214238512,0.6541825551890439,1.0,0.7149999999999999,0.8074999999999999,1.0
"(1, 1, 0, 1, 0)",16,0.7761904761904761,0.7868334227040232,0.7380564831627543,1.0,0.8416299686222593,0.8629720962759571,0.6663448615053615,1.0,0.7233333333333334,0.8274999999999999,1.0
"(1, 1, 0, 1, 1)",16,0.720952380952381,0.6903090640343972,0.7047474308786585,1.0,0.7983521649710186,0.8802093851351083,0.6138470608068143,1.0,0.6116666666666667,0.85,1.0
"(1, 1, 1, 0, 0)",16,0.7752380952380953,0.7919211367701973,0.7272006706319044,1.0,0.8397072691340339,0.8414742023495994,0.676013991714652,1.0,0.7483333333333333,0.7875,1.0
"(1, 1, 1, 0, 1)",16,0.7838095238095237,0.8007631236775115,0.7361422693184178,1.0,0.8456351309986431,0.8464155806895668,0.6875345085022504,1.0,0.76,0.7925,1.0
"(1, 1, 1, 1, 0)",16,0.7847619047619048,0.7921667902386249,0.7522321517419983,1.0,0.8481329806602076,0.8833969291793767,0.6702604052746953,1.0,0.7183333333333334,0.8574999999999999,1.0
"(1, 1, 1, 1, 1)",16,0.7266666666666666,0.6940244721291131,0.7139793532768912,1.0,0.8026679418020015,0.8942011492678047,0.6160846332922684,1.0,0.6083333333333334,0.8699999999999999,1.0
